Order_ID,Artist,City,Venue,Date,Ticket_Category,Ticket_Price,Buyer_Name,Quantity,Total_Price
ORD00210961,Efek Rumah Kaca,Palembang,Sabuga,09-09-2023,Gold,217869,Kenari Puspasari,3,653607
ORD00464377,FOURTWNTY,Semarang,SABUGA,2024-06-21,VIP,253466,Karimah Marpaung,5,1267330
ORD00357135,MALIQ & D'ESSENTIALS,Bandung,TAMAN BUDAYA,04-05-2024,VIP,253466,Catur Sirait,5,1267330
ORD00010107,Tiara Andini,Jakarta,Tennis Indoor Senayan,2023/08/19,VIP,253466,Clara Rahmawati,3,760398
ORD00447239,Efek Rumah Kaca,Surabaya,Ciwalk,2025-03-21,VIP,,Unggul Firgantoro,5,1267330
ORD00163255,ardhito pramono,Medan,tennis indoor senayan,,Silver,173669,dr. Opung Maulana,4,694676
ORD00615248,nadin amizah,Medan,jcc,2024-07-10,Gold,217869,"dr. Lidya Suryono, S.Ked",4,871476
ORD00585240,EFEK RUMAH KACA,Semarang,TENNIS INDOOR SENAYAN,2023-10-28,Silver,173669,Zaenab Yuniar,2,347338
ORD00769613,Bernadya,Yogyakarta,JCC,08-10-2024,VIP,253466,"R.M. Harjo Salahudin, S.T.",5,1267330
ORD00452509,Pamungkas,Surabaya,Gedung Kesenian Jakarta,02-04-2024,Festival,127493,,4,509972
ORD00521929,Barasuara,Makassar,Trans Studio Bandung,2025-04-05,VIP,253466,Eko Waluyo,5,1267330
ORD00340617,pamungkas,Bandung,trans studio bandung,2025-04-15,Silver,173669,"Jelita Rajata, S.E.",1,
ORD00255354,Raisa,Denpasar,Sabuga,2024-03-15,,127493,"drg. Ulva Sirait, S.Farm",3,382479
ORD00482009,Tiara Andini,Semarang,Istora Senayan,2023/09/24,Gold,217869,"Indah Riyanti, S.Sos",3,653607
ORD00390907,bernadya,Balikpapan,ciwalk,2025/02/04,Festival,127493,Kezia Uyainah,2,254986
ORD00089835,Kunto Aji,Denpasar,Lapangan Gasibu,2024-02-15,Silver,173669,"Drs. Cayadi Mangunsong, S.T.",5,868345
ORD00041074,SAL PRIADI,Semarang,ISTORA SENAYAN,2024-11-17,,253466,"Marsudi Widiastuti, M.Kom.",4,1013864
ORD00257157,efek rumah kaca,Yogyakarta,tennis indoor senayan,2024-03-27,VIP,253466,Najwa Setiawan,3,760398
ORD00163941,Ardhito Pramono,Medan,Tennis Indoor Senayan,2023/09/19,Silver,173669,"Tgk. Paulin Sirait, S.Ked",2,347338
ORD00238951,TIARA ANDINI,Denpasar,TAMAN BUDAYA,2023/09/16,Festival,127493,Arta Wahyuni,2,254986
ORD00567074,TULUS,Yogyakarta,TAMAN BUDAYA,2025-02-02,Silver,173669,Ir. Kacung Pangestu,2,347338
ORD00047590,Tulus,Yogyakarta,Trans Studio Bandung,2023/09/25,Silver,173669,Bakiono Iswahyudi,5,868345
ORD00466380,,Denpasar,Sabuga,2024/09/23,VIP,253466,"Kasusra Hartati, S.H.",1,253466
ORD00570178,Dewa 19,Medan,Trans Studio Bandung,2023/11/30,Festival,127493,Sari Mardhiyah,1,127493
ORD00334934,Isyana Sarasvati,Yogyakarta,Tennis Indoor Senayan,2025/07/13,Silver,173669,Puti Ifa Prakasa,1,173669
ORD00603566,nadin amizah,Medan,ciwalk,2024-09-03,Festival,127493,Iriana Dongoran,5,637465
ORD00760030,RAISA,Jakarta,ISTORA SENAYAN,2024-10-15,Festival,127493,Darimin Suwarno,2,254986
ORD00730610,kunto aji,Balikpapan,trans studio bandung,2024/09/20,Silver,173669,Hafshah Laksmiwati,5,868345
ORD00434484,MALIQ & D'ESSENTIALS,Denpasar,SABUGA,06-11-2024,Festival,127493,Hj. Febi Prakasa,2,254986
ORD00768681,Banda Neira,Denpasar,Taman Budaya,2025-04-18,Gold,1,Vera Usamah,1,217869
ORD00727419,Noah,Balikpapan,Istora Senayan,2025/04/10,VIP,253466,,3,760398
ORD00634589,Noah,Jakarta,Gedung Kesenian Jakarta,2024-09-29,Silver,173669,Azalea Gunawan,3,521007
ORD00232653,TIARA ANDINI,Balikpapan,TAMAN BUDAYA,05-18-2025,,127493,"Tami Anggriawan, M.TI.",2,254986
ORD00768243,Nadin Amizah,Makassar,JCC,11-30-2024,Gold,217869,"drg. Keisha Gunawan, S.E.I",5,1089345
ORD00181320,fiersa besari,Denpasar,gedung kesenian jakarta,2023/10/07,Silver,173669,Restu Dongoran,3,521007
ORD00310395,HINDIA,Makassar,,2023-08-22,VIP,253466,Kariman Maryati,1,253466
ORD00309655,Yura Yunita,Makassar,Ciwalk,2023-11-18,Silver,,Warsita Januar,5,868345
ORD00506978,Yura Yunita,Palembang,Lapangan Gasibu,2024/04/24,VIP,253466,Eva Tamba,5,1267330
ORD00727606,NOAH,Balikpapan,ISTORA SENAYAN,2025-04-10,VIP,253466,"Jaeman Marpaung, S.I.Kom",5,1267330
ORD00075790,PAMUNGKAS,Jakarta,ISTORA SENAYAN,2025/04/11,Gold,217869,"Sutan Ganda Maryadi, M.Kom.",1,217869
,Bernadya,Yogyakarta,Taman Budaya,12-04-2023,VIP,253466,Tomi Pradana,1,253466
ORD00227236,Noah,Makassar,Ciwalk,2024-09-19,VIP,253466,,3,760398
ORD00815610,Tulus,Makassar,Gedung Kesenian Jakarta,2025-01-23,Gold,217869,Ian Simanjuntak,5,1089345
ORD00780400,isyana sarasvati,Balikpapan,jcc,2024-09-25,Silver,173669,Luthfi Rahmawati,4,694676
ORD00571133,Hindia,Yogyakarta,Gedung Kesenian Jakarta,2024-10-17,Gold,217869,Ophelia Gunawan,5,1089345
ORD00601580,Dewa 19,Balikpapan,JCC,2023-11-21,VIP,253466,,2,506932
ORD00469287,Ardhito Pramono,Medan,Ciwalk,2025-02-22,Festival,127493,Asman Hardiansyah,1,127493
ORD00728004,Noah,Balikpapan,Istora Senayan,2025/04/10,VIP,253466,"Candrakanta Hutagalung, M.Farm",1,253466
ORD00297111,fiersa besari,,trans studio bandung,2023/10/05,Silver,173669,Hj. Tari Halimah,2,347338
ORD00472862,BARASUARA,Semarang,TRANS STUDIO BANDUNG,02-28-2025,Festival,127493,Oman Najmudin,,382479
ORD00178190,Sal Priadi,Yogyakarta,Tennis Indoor Senayan,2025-03-26,Gold,217869,Tomi Hardiansyah,4,871476
ORD00268147,fiersa besari,Yogyakarta,jogja expo center,2024-04-22,Silver,173669,Candra Rahmawati,1,173669
ORD00358652,Nadin Amizah,Jakarta,Trans Studio Bandung,2025/03/17,Silver,173669,,4,694676
ORD00781535,Efek Rumah Kaca,Balikpapan,Tennis Indoor Senayan,2023-08-23,Festival,127493,"Drs. Ella Saefullah, S.Farm",2,254986
ORD00520363,isyana sarasvati,Balikpapan,istora senayan,04-12-2024,VIP,253466,Lasmanto Hidayat,5,1267330
ORD00793431,Sal Priadi,Semarang,Sabuga,2023-09-04,Festival,127493,,1,127493
ORD00708362,Kunto Aji,Semarang,Lapangan Gasibu,2024-01-05,Silver,173669,,5,868345
ORD00704777,Banda Neira,Semarang,Sabuga,2024-10-09,VIP,253466,Wahyu Sihombing,4,1013864
ORD00348225,kunto aji,Denpasar,jcc,2023/12/28,Gold,217869,"H. Mursita Prasetya, M.Ak",5,1089345
ORD00185060,Banda Neira,Bandung,Lapangan Gasibu,2024/06/09,VIP,1,Drs. Jail Pratama,5,1267330
ORD00750806,FOURTWNTY,Palembang,LAPANGAN GASIBU,06-15-2025,Silver,173669,Yani Zulaika,3,521007
ORD00432811,NOAH,Denpasar,TAMAN BUDAYA,2023-09-20,Festival,127493,Wahyu Sinaga,2,254986
ORD00536464,RAISA,Medan,TRANS STUDIO BANDUNG,09-03-2023,Gold,217869,Ayu Pradana,4,871476
ORD00784392,FIERSA BESARI,,TENNIS INDOOR SENAYAN,2025/05/27,Festival,127493,"Eja Mardhiyah, S.Pd",5,637465
ORD00388094,FOURTWNTY,Surabaya,CIWALK,2025-07-10,Gold,217869,"Drs. Gasti Hartati, S.Ked",5,1089345
ORD00059753,PAMUNGKAS,Denpasar,TRANS STUDIO BANDUNG,2025/01/06,Gold,217869,,4,871476
ORD00494732,Bernadya,Denpasar,Taman Budaya,,Gold,217869,"Dt. Ibun Purwanti, M.Farm",5,1089345
ORD00159675,Dewa 19,Jakarta,Trans Studio Bandung,10-24-2024,VIP,253466,Maya Kurniawan,1,253466
ORD00244175,Nadin Amizah,Balikpapan,Tennis Indoor Senayan,2023-08-25,Gold,217869,"Drs. Pia Mahendra, S.Farm",5,1089345
ORD00330505,tulus,Yogyakarta,lapangan gasibu,2025/04/15,VIP,253466,"Dr. Cindy Nababan, S.Pd",4,1013864
ORD00272411,Ardhito Pramono,Surabaya,Taman Budaya,06-30-2024,Gold,217869,"Dr. Vivi Rahmawati, S.IP",,1089345
ORD00651021,dewa 19,Semarang,jcc,2025-01-21,Festival,127493,Citra Mangunsong,3,382479
ORD00299516,FIERSA BESARI,Medan,TAMAN BUDAYA,08-29-2023,Festival,127493,Garang Sirait,3,382479
ORD00022519,Ardhito Pramono,Makassar,Ciwalk,05-31-2025,Festival,127493,"Violet Mulyani, S.Gz",4,509972
ORD00164742,Banda Neira,Yogyakarta,Ciwalk,11-27-2024,Silver,173669,Jaya Putra,1,173669
ORD00438933,hindia,Palembang,lapangan gasibu,2024-05-19,Silver,173669,"Dt. Karja Simbolon, S.H.",5,868345
ORD00555094,SAL PRIADI,Makassar,CIWALK,2023-08-10,VIP,253466,"Taufan Fujiati, M.TI.",2,506932
ORD00438639,Raisa,Surabaya,Gedung Kesenian Jakarta,2025-01-16,VIP,253466,"Cindy Laksmiwati, S.I.Kom",4,1013864
ORD00713028,NOAH,Semarang,CIWALK,2023-11-24,Gold,217869,Karen Thamrin,3,653607
ORD00608719,Fourtwnty,Semarang,Gedung Kesenian Jakarta,2024/07/21,Gold,500000000,"dr. Alambana Hassanah, S.T.",3,653607
ORD00066549,Efek Rumah Kaca,Bandung,Sabuga,05-15-2024,Gold,217869,Dr. Darmana Hakim,1,217869
ORD00136042,Raisa,Makassar,,2025-04-12,Festival,127493,Dimaz Siregar,2,254986
ORD00173929,fiersa besari,Denpasar,jogja expo center,2024/01/08,Gold,217869,Ir. Indah Nainggolan,5,1089345
ORD00305756,Pamungkas,Surabaya,Trans Studio Bandung,2024/10/03,Silver,99999999,Omar Natsir,5,868345
ORD00096827,Tulus,Makassar,Jogja Expo Center,2025-05-24,Festival,,Yosef Salahudin,5,637465
ORD00788872,Maliq & D'Essentials,Surabaya,Gedung Kesenian Jakarta,2023-09-06,Gold,217869,"Jagaraga Halimah, S.H.",4,871476
ORD00740528,Noah,Semarang,Lapangan Gasibu,2024-10-10,Gold,217869,"Raisa Winarsih, M.Kom.",4,
ORD00164196,Yura Yunita,Bandung,Taman Budaya,2025-01-25,VIP,253466,Chelsea Firmansyah,3,760398
ORD00433053,NOAH,Denpasar,TAMAN BUDAYA,09-20-2023,Festival,127493,"Gawati Kusumo, S.E.",5,637465
ORD00205523,Isyana Sarasvati,Semarang,Lapangan Gasibu,2025-07-14,Festival,127493,Kawaya Irawan,1,127493
ORD00460493,ISYANA SARASVATI,Makassar,JOGJA EXPO CENTER,2025-06-17,Festival,127493,Sutan Dimaz Sitorus,2,254986
ORD00593657,Efek Rumah Kaca,Semarang,Ciwalk,,VIP,253466,Nadine Salahudin,3,760398
ORD00149501,Efek Rumah Kaca,Balikpapan,Ciwalk,07-16-2025,VIP,253466,Cakrabirawa Sitompul,1,253466
ORD00211928,Yura Yunita,Surabaya,Ciwalk,05-15-2024,Gold,217869,Devi Lailasari,3,653607
ORD00585377,EFEK RUMAH KACA,Semarang,TENNIS INDOOR SENAYAN,2023-10-28,Silver,173669,Cut Zelaya Anggriawan,1,
ORD00232763,,Balikpapan,Taman Budaya,2025-05-18,Festival,127493,"Vivi Saptono, S.H.",5,637465
ORD00430717,Fourtwnty,Denpasar,Taman Budaya,2024-02-01,Silver,173669,"Prasetyo Puspita, S.T.",5,868345
ORD00236488,SAL PRIADI,Surabaya,TAMAN BUDAYA,09-26-2023,Festival,127493,Nilam Saptono,5,637465
ORD00619054,tulus,Surabaya,lapangan gasibu,2023-08-17,VIP,253466,Suci Maryadi,4,1013864
ORD00551265,Kunto Aji,Balikpapan,Taman Budaya,2023/08/26,Festival,127493,Indah Permata,3,382479
,Pamungkas,Yogyakarta,Trans Studio Bandung,2024/07/17,VIP,1,"Dt. Sakti Pranowo, M.Farm",2,506932
ORD00557268,KUNTO AJI,Jakarta,ISTORA SENAYAN,01-27-2024,VIP,253466,"Ir. Salsabila Simbolon, S.E.I",3,760398
ORD00274534,raisa,Semarang,,2024-03-16,Gold,217869,"Icha Situmorang, M.Ak",2,435738
ORD00358591,Nadin Amizah,Jakarta,Trans Studio Bandung,2025-03-17,Silver,173669,Reksa Samosir,1,173669
ORD00492008,,Makassar,Tennis Indoor Senayan,2025-01-15,Festival,127493,Halima Nugroho,5,637465
ORD00230152,NADIN AMIZAH,Jakarta,ISTORA SENAYAN,2024-10-21,Gold,217869,,2,435738
ORD00286639,Efek Rumah Kaca,Jakarta,Taman Budaya,,VIP,253466,"dr. Oliva Nashiruddin, S.E.",1,253466
ORD00133217,Maliq & D'Essentials,Balikpapan,Ciwalk,2023/10/20,Gold,217869,Prabawa Salahudin,5,1089345
ORD00774068,Pamungkas,,Lapangan Gasibu,05-22-2025,Gold,217869,"Hani Suryatmi, S.Sos",1,217869
ORD00400515,Ardhito Pramono,Medan,Sabuga,2025-07-25,Gold,217869,Tantri Putra,1,217869
ORD00177234,EFEK RUMAH KACA,Makassar,CIWALK,2024-10-15,Gold,217869,"R. Luis Hasanah, M.Ak",1,217869
,Nadin Amizah,Yogyakarta,Trans Studio Bandung,2024-12-04,Festival,500000000,"Mursinin Oktaviani, M.Pd",3,382479
ORD00577986,kunto aji,Palembang,lapangan gasibu,2024-10-27,Gold,217869,"Ajeng Uyainah, S.Sos",2,435738
ORD00194235,NOAH,Balikpapan,CIWALK,07-08-2024,Gold,217869,Utama Fujiati,3,653607
ORD00334328,hindia,Medan,jcc,02-17-2025,Festival,127493,Cemplunk Pratiwi,4,509972
ORD00502745,Maliq & D'Essentials,Balikpapan,Tennis Indoor Senayan,2023-08-10,,127493,Nyoman Nasyidah,1,127493
ORD00082772,Fiersa Besari,Bandung,Lapangan Gasibu,2024-08-16,Festival,127493,Ajeng Nashiruddin,5,637465
ORD00809725,yura yunita,Palembang,sabuga,2023-10-22,Silver,173669,,4,694676
ORD00158344,kunto aji,Semarang,tennis indoor senayan,2024-01-16,Gold,217869,Rendy Anggraini,1,217869
ORD00659599,Barasuara,Jakarta,JCC,01-10-2024,Festival,127493,dr. Nasrullah Napitupulu,1,127493
ORD00135735,Raisa,Makassar,JCC,,Festival,127493,Nasab Hardiansyah,5,637465
ORD00224633,noah,Jakarta,istora senayan,2023-09-09,Silver,173669,Drs. Jamalia Yuliarti,5,
ORD00714671,MALIQ & D'ESSENTIALS,Semarang,CIWALK,2025-01-11,Festival,127493,"drg. Utama Wahyudin, M.Ak",4,509972
,Nadin Amizah,Makassar,JCC,11-30-2024,Gold,217869,Zulaikha Hutasoit,1,217869
ORD00703879,nadin amizah,Semarang,trans studio bandung,06-23-2024,VIP,,Daryani Wahyudin,3,760398
,BARASUARA,Surabaya,GEDUNG KESENIAN JAKARTA,2025/05/10,VIP,253466,Anita Simanjuntak,4,1013864
ORD00375813,Banda Neira,Makassar,Ciwalk,10-15-2024,Festival,127493,"T. Rama Narpati, M.Pd",3,382479
ORD00661389,,Balikpapan,lapangan gasibu,2024-10-25,Silver,173669,Zizi Purnawati,3,521007
ORD00424264,Bernadya,Bandung,Lapangan Gasibu,2025/02/28,Silver,173669,Lidya Susanti,2,347338
ORD00517766,pamungkas,Surabaya,istora senayan,2024-02-22,,127493,Najwa Wasita,2,254986
ORD00497447,Maliq & D'Essentials,Balikpapan,Lapangan Gasibu,2024-06-12,Silver,173669,Teguh Puspita,1,173669
ORD00165954,kunto aji,Surabaya,gedung kesenian jakarta,2024-01-19,Gold,217869,"Asmadi Pertiwi, M.Farm",1,217869
ORD00340801,Pamungkas,Bandung,Trans Studio Bandung,2025-04-15,Silver,173669,"R.A. Titin Hutagalung, S.Pt",3,521007
ORD00614533,ARDHITO PRAMONO,Denpasar,,06-09-2025,Festival,127493,Samiah Padmasari,5,637465
ORD00733391,FOURTWNTY,Denpasar,GEDUNG KESENIAN JAKARTA,2025-06-30,Festival,127493,Ir. Cakrawangsa Maulana,1,127493
ORD00283112,Tiara Andini,Yogyakarta,Ciwalk,2025-06-07,Silver,173669,Dr. Lega Prayoga,3,521007
ORD00172802,raisa,Jakarta,jogja expo center,2024-12-26,,253466,Safina Zulkarnain,3,760398
ORD00274062,Dewa 19,Balikpapan,Ciwalk,01-22-2025,Festival,127493,"R. Belinda Pradipta, S.Gz",3,382479
ORD00791454,bernadya,Yogyakarta,gedung kesenian jakarta,2024-11-20,Gold,217869,Kenzie Utama,3,653607
ORD00625142,Barasuara,Balikpapan,Lapangan Gasibu,,Festival,127493,"R. Eva Ramadan, S.Gz",2,254986
ORD00555920,Raisa,Semarang,Jogja Expo Center,2024/11/19,Gold,217869,Kamaria Thamrin,4,871476
ORD00362781,YURA YUNITA,Bandung,ISTORA SENAYAN,,Gold,217869,"Iriana Yulianti, M.Kom.",2,435738
ORD00814279,Bernadya,Denpasar,Ciwalk,2024-03-08,VIP,253466,Mujur Yulianti,3,760398
ORD00719822,Kunto Aji,Palembang,Trans Studio Bandung,2025-01-22,Festival,127493,Kadir Prasasta,5,637465
ORD00314160,,Palembang,Trans Studio Bandung,2024-06-23,Festival,127493,"Dr. Kania Melani, S.Pd",3,382479
ORD00649620,,Semarang,Trans Studio Bandung,04-07-2024,Gold,217869,"Sutan Kusuma Utama, S.E.I",4,871476
ORD00002737,Bernadya,Semarang,Istora Senayan,2024/02/01,Gold,217869,"Ir. Capa Damanik, S.Ked",2,435738
,Fiersa Besari,Bandung,Ciwalk,2023/09/18,Festival,127493,Cici Dongoran,3,382479
ORD00257500,EFEK RUMAH KACA,Yogyakarta,TENNIS INDOOR SENAYAN,2024-03-27,VIP,253466,Maryadi Yulianti,1,253466
ORD00473708,Fourtwnty,Surabaya,JCC,2024-02-03,Gold,217869,"Uli Permadi, S.Pt",5,1089345
ORD00289559,Banda Neira,Semarang,Ciwalk,2025-01-09,Silver,173669,"Drs. Labuh Novitasari, S.I.Kom",3,521007
ORD00423247,Fourtwnty,Surabaya,Sabuga,2025-04-21,VIP,253466,,5,1267330
ORD00114984,,Yogyakarta,tennis indoor senayan,2024/06/27,Festival,127493,"Cayadi Marbun, M.Ak",4,509972
ORD00253289,BERNADYA,Palembang,ISTORA SENAYAN,05-28-2024,Silver,173669,Ikin Simbolon,4,694676
ORD00217800,MALIQ & D'ESSENTIALS,Surabaya,CIWALK,2025-02-12,Silver,173669,Ratna Wijayanti,1,173669
ORD00771308,NADIN AMIZAH,Semarang,JCC,2024-04-21,Festival,127493,Halima Hidayat,3,382479
ORD00797903,Hindia,Palembang,Taman Budaya,2025-07-15,Gold,217869,Nadine Thamrin,1,217869
ORD00106716,Nadin Amizah,Yogyakarta,Taman Budaya,2023/08/03,Silver,173669,"Hj. Tantri Farida, S.E.I",,521007
,SAL PRIADI,Semarang,SABUGA,2023/09/04,Festival,127493,Carla Sudiati,4,509972
ORD00513126,Tiara Andini,Makassar,JCC,2024/09/22,Festival,127493,Vera Setiawan,3,382479
ORD00010135,Tiara Andini,Jakarta,Tennis Indoor Senayan,2023-08-19,VIP,253466,Victoria Haryanti,3,760398
ORD00414996,Isyana Sarasvati,Semarang,Trans Studio Bandung,2024-08-26,Festival,127493,"Puti Zulaikha Nainggolan, S.E.I",4,509972
ORD00600538,Dewa 19,Bandung,JCC,2024/07/17,VIP,500000000,Tgk. Safina Nainggolan,1,253466
ORD00658658,SAL PRIADI,Palembang,SABUGA,2025/01/12,VIP,253466,Farah Saefullah,1,
ORD00159040,Sal Priadi,Makassar,Sabuga,2024-04-13,Gold,217869,Michelle Halim,2,
ORD00786258,KUNTO AJI,Palembang,JOGJA EXPO CENTER,07-26-2023,Gold,217869,Ir. Farhunnisa Sihotang,5,1089345
ORD00527073,Efek Rumah Kaca,Denpasar,Taman Budaya,2024/09/12,VIP,253466,Natalia Anggriawan,4,1013864
ORD00628055,noah,Palembang,tennis indoor senayan,2025-06-08,Silver,1,Vera Yulianti,1,173669
ORD00228234,Efek Rumah Kaca,Semarang,JCC,2025-02-25,Festival,127493,Nilam Dabukke,5,637465
ORD00405269,Bernadya,Bandung,Jogja Expo Center,2024-10-10,Gold,217869,Langgeng Maryati,5,1089345
ORD00346216,BARASUARA,Jakarta,TRANS STUDIO BANDUNG,2025-06-02,Gold,1,Mala Kusmawati,3,653607
ORD00269042,Hindia,Yogyakarta,JCC,2025-06-09,VIP,253466,Mumpuni Agustina,1,253466
ORD00545079,Fiersa Besari,Makassar,Ciwalk,2023-09-27,VIP,253466,"Jumari Aryani, M.Ak",3,760398
ORD00571799,Dewa 19,Palembang,Istora Senayan,2023-08-14,Silver,173669,"Kasiyah Mandala, S.Pt",2,347338
ORD00358981,NADIN AMIZAH,Jakarta,TRANS STUDIO BANDUNG,2025-03-17,Silver,173669,Mustika Zulaika,5,868345
ORD00480083,EFEK RUMAH KACA,Palembang,ISTORA SENAYAN,,VIP,253466,"Iriana Dabukke, S.T.",1,253466
ORD00570727,Efek Rumah Kaca,Semarang,Taman Budaya,2023-10-17,Silver,173669,Ratna Saptono,2,347338
ORD00391773,HINDIA,Jakarta,JOGJA EXPO CENTER,,Silver,173669,"Prabu Usamah, S.Sos",5,868345
ORD00182384,Barasuara,Yogyakarta,Taman Budaya,10-09-2023,Gold,217869,Betania Mustofa,1,217869
ORD00566043,Dewa 19,Makassar,Gedung Kesenian Jakarta,2024-11-08,,173669,Unjani Rajata,3,521007
ORD00788690,Tiara Andini,Yogyakarta,Lapangan Gasibu,06-10-2024,Gold,217869,"Qori Tarihoran, M.TI.",5,1089345
ORD00090858,Nadin Amizah,Jakarta,Taman Budaya,2024-06-22,Silver,173669,"Reksa Tamba, S.Pd",2,347338
ORD00543522,Noah,,Jogja Expo Center,2025/05/02,VIP,253466,Eka Maulana,4,1013864
ORD00428273,Isyana Sarasvati,Yogyakarta,Sabuga,2023/11/17,Silver,173669,Ratih Mayasari,4,694676
,noah,Semarang,gedung kesenian jakarta,08-08-2024,Festival,127493,Prayogo Santoso,2,254986
ORD00798124,Pamungkas,Palembang,Ciwalk,2024/03/05,VIP,253466,Vanesa Suryatmi,4,1013864
,BERNADYA,Yogyakarta,CIWALK,2024-02-27,Festival,127493,Jayeng Utami,3,382479
ORD00169632,BANDA NEIRA,,LAPANGAN GASIBU,2024-04-07,Festival,127493,"Dr. Heru Agustina, S.Sos",3,382479
ORD00095270,Barasuara,Semarang,Gedung Kesenian Jakarta,2024-08-12,Festival,127493,Mila Zulaika,4,
ORD00123747,Barasuara,Medan,Gedung Kesenian Jakarta,2024-12-03,Silver,173669,Puspa Aryani,4,694676
ORD00378303,Raisa,Yogyakarta,Lapangan Gasibu,2023/08/29,Silver,173669,"Wulan Manullang, S.E.I",5,868345
ORD00767353,nadin amizah,Makassar,jcc,2024-11-30,Gold,217869,"Lantar Usamah, M.M.",5,1089345
ORD00388765,Maliq & D'Essentials,Palembang,Gedung Kesenian Jakarta,2024/11/21,Gold,217869,"Cut Michelle Santoso, S.E.",4,
ORD00302281,Tulus,Semarang,,2024-12-01,Silver,173669,Cawisono Dabukke,4,694676
ORD00601654,Dewa 19,Balikpapan,JCC,2023-11-21,VIP,253466,,4,1013864
ORD00048316,pamungkas,Semarang,ciwalk,2025-05-20,Festival,127493,Raharja Kuswoyo,1,127493
ORD00000628,Raisa,Bandung,Taman Budaya,2023/10/20,VIP,253466,Adhiarja Samosir,5,1267330
ORD00070496,FOURTWNTY,Balikpapan,TAMAN BUDAYA,2024/01/12,Gold,217869,Usman Usamah,2,
ORD00355688,Dewa 19,Semarang,Istora Senayan,2023-12-23,Gold,217869,Gilda Kuswandari,2,435738
ORD00546929,Bernadya,Palembang,Sabuga,2025/02/26,Gold,217869,Kala Firmansyah,3,653607
ORD00100458,isyana sarasvati,,lapangan gasibu,01-04-2025,Festival,127493,"Dt. Akarsana Hariyah, S.I.Kom",1,127493
ORD00098875,Bernadya,Yogyakarta,Trans Studio Bandung,2024/11/24,VIP,253466,Dr. Daru Waluyo,,253466
ORD00386080,Pamungkas,Jakarta,JCC,2024-05-03,Gold,217869,Caturangga Purwanti,1,217869
ORD00343905,kunto aji,Denpasar,lapangan gasibu,2025/03/28,Silver,173669,Ajiman Nugroho,4,694676
ORD00193789,tulus,Medan,jcc,12-20-2023,Silver,173669,"Tgk. Olivia Purnawati, S.T.",3,521007
ORD00729323,Tulus,Yogyakarta,Trans Studio Bandung,2023-12-26,Festival,,"Dr. Rahman Januar, M.Farm",5,637465
ORD00434550,Maliq & D'Essentials,Denpasar,Sabuga,06-11-2024,Festival,127493,Puti Nashiruddin,3,
ORD00001072,Fourtwnty,Jakarta,Istora Senayan,08-14-2023,VIP,,"Cawuk Rahimah, S.Ked",3,760398
ORD00199661,yura yunita,Balikpapan,lapangan gasibu,2024-07-04,Silver,173669,Daruna Anggriawan,3,521007
ORD00818181,Hindia,Yogyakarta,Istora Senayan,2025-05-04,VIP,253466,"drg. Nyoman Siregar, S.E.",1,
ORD00342877,,Balikpapan,Trans Studio Bandung,2023-11-26,Gold,217869,Sutan Artanto Iswahyudi,4,871476
ORD00606912,ARDHITO PRAMONO,Denpasar,TAMAN BUDAYA,03-18-2025,VIP,253466,Jasmin Halim,1,253466
ORD00677991,Ardhito Pramono,Denpasar,Trans Studio Bandung,2025-06-02,,173669,"Ir. Cahyadi Purwanti, S.Gz",3,521007
ORD00530735,Fiersa Besari,Yogyakarta,Trans Studio Bandung,2023-08-16,Silver,,Gamanto Pranowo,1,173669
ORD00416212,NADIN AMIZAH,Semarang,JOGJA EXPO CENTER,2025-06-24,Festival,127493,"Garang Suwarno, S.I.Kom",5,637465
ORD00096698,Fiersa Besari,Surabaya,Taman Budaya,2023-08-31,VIP,253466,Drs. Elisa Rajasa,2,506932
ORD00040859,,Semarang,istora senayan,2024-11-17,VIP,253466,"Dimas Halim, M.Pd",5,1267330
ORD00717396,Isyana Sarasvati,Medan,Taman Budaya,2024-01-21,VIP,253466,R. Jumadi Thamrin,2,506932
ORD00101349,maliq & d'essentials,Jakarta,trans studio bandung,2024-10-31,Silver,173669,Hairyanto Novitasari,1,173669
ORD00135058,Barasuara,Medan,Taman Budaya,2025/05/01,Festival,,Rahmi Gunawan,3,382479
ORD00588260,RAISA,Palembang,TENNIS INDOOR SENAYAN,2023-08-26,,253466,Hj. Rachel Mansur,1,253466
ORD00628828,pamungkas,Balikpapan,trans studio bandung,2024-02-25,Gold,217869,Tiara Hardiansyah,1,217869
ORD00712719,Noah,,Ciwalk,2023-11-24,Gold,217869,"drg. Sakura Dabukke, S.E.I",1,217869
ORD00603578,Nadin Amizah,Medan,Ciwalk,2024-09-03,Festival,1,Nyoman Saptono,1,127493
ORD00071776,DEWA 19,Medan,TRANS STUDIO BANDUNG,2024-04-02,Gold,217869,,1,217869
ORD00504840,Fiersa Besari,Medan,Gedung Kesenian Jakarta,10-15-2024,Gold,217869,"dr. Melinda Sudiati, S.Kom",4,871476
ORD00200120,pamungkas,Medan,lapangan gasibu,2025-04-13,Silver,173669,Iriana Latupono,4,
ORD00628787,Pamungkas,Balikpapan,Trans Studio Bandung,2024-02-25,Gold,217869,Mursita Pangestu,2,435738
ORD00279813,Kunto Aji,Bandung,Jogja Expo Center,03-14-2024,Gold,217869,Among Mardhiyah,1,217869
